1, 2.987487e-10, 2.984492e-10, 2.981689e-10
2, 1.779396e-10, 1.778549e-10, 1.777684e-10
3, 4.293142e-11, 4.288647e-11, 4.284449e-11
4, 1.194327e-11, 1.193827e-11, 1.193304e-11
5, 8.493051e-12, 8.483718e-12, 8.475036e-12
6, 3.616554e-11, 3.615260e-11, 3.613873e-11
7, 3.176261e-10, 3.172738e-10, 3.169528e-10
8, 3.085197e-08, 3.085232e-08, 3.085143e-08
9, 1.415830e-08, 1.416107e-08, 1.416339e-08
10, 1.145640e-08, 1.145103e-08, 1.144668e-08
11, 8.696712e-11, 8.708036e-11, 8.717070e-11
12, 2.197288e-28, 2.169340e-28, 2.145047e-28
13, 2.659951e-28, 2.664379e-28, 2.665700e-28
14, 5.049572e-27, 4.990518e-27, 4.939355e-27
15, 2.263580e-25, 2.260267e-25, 2.256907e-25
16, 1.157584e-03, 1.140065e-03, 1.123265e-03
17, 8.510689e-04, 8.402536e-04, 8.299146e-04
18, 4.571798e-04, 4.543314e-04, 4.514586e-04
19, 8.114147e-04, 8.052557e-04, 7.990990e-04
20, 3.483028e-09, 3.481249e-09, 3.479430e-09
21, 4.773583e-10, 4.768836e-10, 4.764431e-10
22, 8.609068e-11, 8.604891e-11, 8.600510e-11
23, 4.095991e-11, 4.091854e-11, 4.088038e-11
24, 1.393506e-11, 1.392726e-11, 1.391912e-11
25, 4.486211e-11, 4.482287e-11, 4.478689e-11
26, 1.611878e-11, 1.611946e-11, 1.611865e-11
27, 9.237058e-10, 9.232538e-10, 9.228322e-10
28, 2.689535e-09, 2.689083e-09, 2.688714e-09
29, 4.228380e-09, 4.233631e-09, 4.238264e-09
30, 1.486733e-11, 1.484105e-11, 1.481809e-11
31, 7.566638e-32, 7.612189e-32, 7.648597e-32
32, 1.013708e-27, 9.939299e-28, 9.768228e-28
33, 3.473971e-28, 3.459896e-28, 3.443640e-28
34, 1.996009e-25, 1.982569e-25, 1.969256e-25
35, 1.236886e-03, 1.216360e-03, 1.197018e-03
36, 3.817941e-04, 3.795984e-04, 3.774269e-04
37, 7.222972e-04, 7.198271e-04, 7.170067e-04
38, 4.522292e-04, 4.494940e-04, 4.468436e-04
39, 3.720221e-09, 3.715510e-09, 3.711220e-09
40, 4.956615e-10, 4.954730e-10, 4.952713e-10
41, 2.488399e-10, 2.485396e-10, 2.482632e-10
42, 4.927378e-11, 4.925827e-11, 4.924085e-11
43, 3.363199e-11, 3.358791e-11, 3.354761e-11
44, 1.925480e-11, 1.925141e-11, 1.924706e-11
45, 1.288856e-12, 1.286838e-12, 1.285035e-12
46, 2.614161e-10, 2.615390e-10, 2.616339e-10
47, 7.185393e-09, 7.183837e-09, 7.182243e-09
48, 4.730528e-09, 4.730211e-09, 4.730391e-09
49, 4.392191e-11, 4.396790e-11, 4.400653e-11
50, 6.796767e-33, 6.748264e-33, 6.703188e-33
51, 2.816454e-26, 2.814456e-26, 2.811224e-26
52, 5.992001e-25, 5.868400e-25, 5.760158e-25
53, 4.062769e-25, 4.007838e-25, 3.956353e-25
54, 1.701982e-04, 1.699615e-04, 1.696431e-04
55, 5.187789e-04, 5.197279e-04, 5.201476e-04
56, 6.395771e-04, 6.337850e-04, 6.284739e-04
57, 5.787085e-04, 5.749173e-04, 5.711410e-04
58, 2.106455e-09, 2.106014e-09, 2.105433e-09
59, 2.206941e-09, 2.203926e-09, 2.201195e-09
60, 2.926372e-10, 2.924990e-10, 2.923573e-10
61, 1.092478e-10, 1.091173e-10, 1.089962e-10
62, 2.207917e-11, 2.207048e-11, 2.206141e-11
63, 2.791599e-11, 2.787905e-11, 2.784516e-11
64, 3.039220e-08, 3.039191e-08, 3.038936e-08
65, 1.280414e-12, 1.278526e-12, 1.276852e-12
66, 2.004325e-11, 2.006032e-11, 2.007478e-11
67, 7.450871e-10, 7.455429e-10, 7.459241e-10
68, 1.249280e-10, 1.246893e-10, 1.245016e-10
69, 7.748595e-31, 7.769052e-31, 7.786338e-31
70, 2.118625e-25, 2.107599e-25, 2.094869e-25
71, 1.656389e-23, 1.651264e-23, 1.646326e-23
72, 7.601955e-22, 7.670988e-22, 7.730208e-22
73, 5.676526e-09, 5.694135e-09, 5.710824e-09
74, 5.048443e-09, 5.010314e-09, 4.981716e-09
75, 2.747451e-08, 2.754579e-08, 2.761595e-08
76, 2.139563e-08, 2.139044e-08, 2.139400e-08
77, 2.885881e-09, 2.883132e-09, 2.880588e-09
78, 7.984908e-10, 7.983416e-10, 7.981437e-10
79, 5.346825e-10, 5.341417e-10, 5.336379e-10
80, 2.030915e-10, 2.029624e-10, 2.028355e-10
81, 7.583065e-11, 7.574437e-11, 7.566547e-11
82, 7.361204e-11, 7.356333e-11, 7.351559e-11
83, 5.119491e-07, 5.110091e-07, 5.101849e-07
84, 8.600722e-07, 8.600013e-07, 8.598829e-07
85, 2.489347e-06, 2.484820e-06, 2.480890e-06
86, 3.078121e-06, 3.077071e-06, 3.076121e-06
87, 5.763538e-12, 5.767749e-12, 5.770557e-12
88, 1.211857e-29, 1.196869e-29, 1.185966e-29
89, 5.028784e-24, 5.001508e-24, 4.978962e-24
90, 1.100255e-22, 1.091360e-22, 1.083467e-22
91, 1.676734e-02, 1.577684e-02, 1.499969e-02
92, 9.876034e-04, 9.718344e-04, 9.582211e-04
93, 1.099278e-09, 1.089405e-09, 1.081111e-09
94, 5.164697e-09, 5.157664e-09, 5.152509e-09
95, 2.270862e-09, 2.267558e-09, 2.265112e-09
96, 2.041894e-09, 2.040937e-09, 2.039962e-09
97, 6.629076e-10, 6.622810e-10, 6.617008e-10
98, 8.767610e-10, 8.764306e-10, 8.760749e-10
99, 1.224891e-10, 1.223663e-10, 1.222521e-10
100, 2.223129e-11, 2.221373e-11, 2.219695e-11
101, 2.896587e-06, 2.891488e-06, 2.886975e-06
102, 3.908139e-06, 3.906794e-06, 3.905337e-06
103, 1.507508e-06, 1.504011e-06, 1.501000e-06
104, 1.637309e-06, 1.636792e-06, 1.636278e-06
105, 1.843552e-06, 1.837023e-06, 1.831496e-06
106, 5.089607e-06, 5.081744e-06, 5.074754e-06
107, 1.398505e-04, 1.397272e-04, 1.395194e-04
108, 2.686842e-25, 2.594249e-25, 2.515282e-25
109, 7.204971e-03, 6.959809e-03, 6.886195e-03
110, 1.368316e-03, 1.342039e-03, 1.319374e-03
111, 4.032547e-04, 4.017270e-04, 4.000597e-04
112, 1.852697e-05, 1.850996e-05, 1.849351e-05
113, 1.429603e-05, 1.424206e-05, 1.419460e-05
114, 1.545911e-09, 1.545058e-09, 1.544504e-09
115, 9.766343e-10, 9.761514e-10, 9.756754e-10
116, 6.728429e-10, 6.724858e-10, 6.721360e-10
117, 8.284341e-10, 8.277530e-10, 8.271215e-10
118, 7.706513e-15, 7.699199e-15, 7.692396e-15
119, 2.059392e-12, 2.057163e-12, 2.055137e-12
120, 5.623619e-06, 5.620261e-06, 5.616988e-06
121, 2.418948e-06, 2.414847e-06, 2.411282e-06
122, 3.960909e-06, 3.957608e-06, 3.954577e-06
123, 3.807929e-06, 3.797887e-06, 3.789468e-06
124, 1.399346e-06, 1.396633e-06, 1.394217e-06
125, 7.004784e-07, 6.960569e-07, 6.924865e-07
126, 1.437874e-05, 1.423998e-05, 1.412307e-05
127, 1.941074e-02, 1.838610e-02, 1.762161e-02
128, 1.413334e-03, 1.394473e-03, 1.377151e-03
129, 2.291707e-04, 2.266505e-04, 2.246695e-04
130, 5.602293e-05, 5.563212e-05, 5.529813e-05
131, 2.881328e-05, 2.882821e-05, 2.883147e-05
132, 8.619689e-06, 8.616942e-06, 8.614189e-06
133, 2.755115e-07, 2.749319e-07, 2.744112e-07
134, 1.349559e-15, 1.348502e-15, 1.347524e-15
135, 2.050871e-15, 2.050404e-15, 2.049882e-15
136, 2.298550e-15, 2.296144e-15, 2.293992e-15
137, 3.979252e-14, 3.977690e-14, 3.976117e-14
138, 9.398906e-13, 9.383080e-13, 9.369293e-13
139, 3.386448e-06, 3.382932e-06, 3.379772e-06
140, 5.516980e-06, 5.510999e-06, 5.505661e-06
141, 5.543523e-06, 5.537371e-06, 5.532034e-06
142, 1.695216e-06, 1.691608e-06, 1.688530e-06
143, 2.461622e-06, 2.458855e-06, 2.456607e-06
144, 1.770959e-06, 1.759329e-06, 1.749784e-06
145, 2.970340e-06, 2.987873e-06, 3.001972e-06
146, 1.590025e-05, 1.581310e-05, 1.574036e-05
147, 2.260823e-03, 2.225696e-03, 2.191583e-03
148, 8.222221e-05, 8.196419e-05, 8.169124e-05
149, 3.153247e-05, 3.145194e-05, 3.138652e-05
150, 5.249051e-06, 5.235831e-06, 5.224644e-06
151, 7.701351e-07, 7.702204e-07, 7.701575e-07
152, 1.212339e-07, 1.212844e-07, 1.213183e-07
153, 2.940301e-15, 2.940316e-15, 2.940111e-15
154, 6.348373e-15, 6.342591e-15, 6.337444e-15
155, 4.921021e-14, 4.921250e-14, 4.921175e-14
156, 1.667132e-13, 1.664720e-13, 1.662637e-13
157, 3.581492e-13, 3.582209e-13, 3.582667e-13
158, 1.669285e-12, 1.665254e-12, 1.661851e-12
159, 8.938168e-06, 8.934829e-06, 8.931515e-06
160, 9.313308e-06, 9.296401e-06, 9.282087e-06
161, 1.767982e-06, 1.767675e-06, 1.767297e-06
162, 1.019210e-06, 1.015067e-06, 1.011632e-06
163, 1.822789e-06, 1.826002e-06, 1.828525e-06
164, 7.728489e-06, 7.756393e-06, 7.777405e-06
165, 1.631494e-06, 1.621579e-06, 1.613929e-06
166, 1.440815e-05, 1.440734e-05, 1.440541e-05
167, 9.552909e-07, 9.575168e-07, 9.591296e-07
168, 2.396450e-08, 2.390073e-08, 2.384742e-08
169, 4.702461e-09, 4.711447e-09, 4.719041e-09
170, 1.944683e-10, 1.940478e-10, 1.936918e-10
171, 1.314709e-09, 1.314331e-09, 1.313944e-09
172, 1.407410e-14, 1.406306e-14, 1.405300e-14
173, 2.293369e-13, 2.293824e-13, 2.294089e-13
174, 9.706548e-14, 9.696289e-14, 9.687441e-14
175, 1.959948e-13, 1.960793e-13, 1.961450e-13
176, 8.501448e-13, 8.487118e-13, 8.475116e-13
177, 4.700051e-12, 4.703651e-12, 4.706622e-12
178, 3.002931e-06, 2.997910e-06, 2.993507e-06
179, 5.070735e-06, 5.070497e-06, 5.069924e-06
180, 2.463873e-06, 2.458671e-06, 2.454278e-06
